dataset	image	max_sim_image	max_sim_image_dist	med_sim_image	med_sim_image_dist	min_sim_image	min_sim_image_dist
mscoco	2062	4397	0.26030272245407104	1807	0.7668537795543671	3140	0.9521186724305153
mscoco	2063	3125	0.4307131767272949	4223	0.7738295942544937	3095	0.948680717498064
mscoco	2064	4342	0.37212467193603516	1010	0.7854938209056854	626	0.9301085770130157
mscoco	2065	979	0.4031081199645996	2635	0.7526757419109344	464	0.9521842151880264
mscoco	2066	1172	0.5080601572990417	1476	0.803787037730217	3628	0.9354189336299896
mscoco	2067	4647	0.17492395639419556	2703	0.8133307844400406	3095	0.9515366591513157
mscoco	2068	3768	0.23038136959075928	2924	0.8047260195016861	600	0.9622273594141006
mscoco	2069	2558	0.27086877822875977	3252	0.7924562096595764	344	0.9565322808921337
mscoco	2070	3565	0.5171235501766205	1104	0.7530189901590347	2484	0.8999976366758347
mscoco	2071	4372	0.45138853788375854	3935	0.7676192671060562	954	0.9516855701804161
mscoco	2072	1224	0.4843406081199646	3499	0.7875542640686035	1235	0.9338032454252243
mscoco	2073	3060	0.32022666931152344	2407	0.8030510395765305	3140	0.9607080072164536
mscoco	2074	1444	0.3045083284378052	2913	0.7816796600818634	855	0.9377187192440033
mscoco	2075	2075	0.37349385023117065	4429	0.7804815918207169	214	0.9383349269628525
mscoco	2076	4077	0.344016969203949	1407	0.7865173369646072	1897	0.9354259222745895
mscoco	2077	1081	0.29604607820510864	1692	0.8282660245895386	3481	0.9502695687115192
mscoco	2078	4439	0.3981608748435974	66	0.8512548506259918	4738	0.9548044838011265
mscoco	2079	2329	0.3765435814857483	1286	0.8066694289445877	1897	0.9520591460168362
mscoco	2080	1635	0.3671475648880005	4296	0.8009436577558517	4076	0.9381408430635929
mscoco	2081	2081	0.4134039878845215	2818	0.7937639057636261	2760	0.9508397243916988
mscoco	2082	2081	0.4134039878845215	955	0.7890365570783615	2892	0.9216054975986481
mscoco	2083	842	0.4308350682258606	2336	0.7896100878715515	4426	0.9344276264309883
mscoco	2084	3103	0.3949262499809265	2899	0.7981995791196823	1958	0.9266095981001854
mscoco	2085	2117	0.3695850968360901	3021	0.8322562426328659	1064	0.9510236158967018
mscoco	2086	4046	0.3380274176597595	2638	0.8191996961832047	1540	0.9291751682758331
mscoco	2087	3412	0.18523484468460083	441	0.8105796575546265	344	0.9578069597482681
mscoco	2088	2087	0.35301369428634644	684	0.7694048136472702	3481	0.9364293441176414
mscoco	2089	1421	0.4780429005622864	1020	0.7232431769371033	4116	0.9197312667965889
mscoco	2090	1214	0.4264964461326599	4977	0.7782251685857773	3580	0.9394713155925274
mscoco	2091	3931	0.2596319317817688	557	0.7937190383672714	344	0.9483782537281513
mscoco	2092	233	0.4100818634033203	3202	0.7781864702701569	4748	0.9362253174185753
mscoco	2093	1101	0.29029935598373413	4321	0.8126162588596344	553	0.9384546205401421
mscoco	2094	3412	0.27423095703125	4626	0.8134947121143341	3140	0.9492096044123173
mscoco	2095	4382	0.23764508962631226	4852	0.7841876149177551	4931	0.9440314322710037
mscoco	2096	2327	0.31264930963516235	909	0.7878764420747757	344	0.9472846947610378
mscoco	2097	241	0.5199951827526093	2429	0.8130136728286743	3043	0.9452733658254147
mscoco	2098	2094	0.30994313955307007	3747	0.7856840342283249	3499	0.9274725019931793
mscoco	2099	101	0.4279629588127136	3764	0.804389551281929	4614	0.947840116918087
mscoco	2100	3522	0.4810382127761841	3330	0.831133246421814	2302	0.9542300142347813
mscoco	2101	3266	0.33945298194885254	3174	0.754795104265213	344	0.9438049457967281
mscoco	2102	4054	0.4331049919128418	4681	0.7976065427064896	4385	0.9553720280528069
mscoco	2103	3790	0.3065222501754761	1888	0.8205281496047974	2436	0.9466598778963089
mscoco	2104	873	0.4254293441772461	3560	0.8386833965778351	4829	0.9608267545700073
mscoco	2105	1972	0.41986602544784546	3409	0.8278765082359314	3399	0.9651310034096241
mscoco	2106	3404	0.21584171056747437	80	0.7517709136009216	1301	0.9293711110949516
mscoco	2107	3527	0.21189814805984497	187	0.7886008620262146	344	0.9576568081974983
mscoco	2108	987	0.45480865240097046	4691	0.7731165736913681	553	0.9382263980805874
mscoco	2109	1939	0.19442731142044067	1320	0.8286212235689163	3095	0.9564887173473835
mscoco	2110	739	0.34799402952194214	2273	0.839995488524437	1925	0.9571549966931343
mscoco	2111	1316	0.28236377239227295	2088	0.8341481387615204	3229	0.9527924619615078
mscoco	2112	4928	0.4033122658729553	1268	0.832907497882843	4501	0.9600818045437336
mscoco	2113	3541	0.4704282879829407	3464	0.7926128208637238	1579	0.9513054490089417
mscoco	2114	2681	0.5587860941886902	253	0.805814191699028	626	0.9510185196995735
mscoco	2115	5	0.48265671730041504	2469	0.7971874177455902	2367	0.9436483196914196
mscoco	2116	4320	0.25666123628616333	762	0.8189955949783325	855	0.9373943358659744
mscoco	2117	4442	0.5643425583839417	1905	0.838304340839386	4748	0.9573591537773609
mscoco	2118	864	0.2848397493362427	3649	0.8607776910066605	4740	0.9715549349784851
mscoco	2119	4442	0.49855631589889526	3347	0.811063215136528	4849	0.9431900903582573
mscoco	2120	3521	0.34599679708480835	1552	0.8511109799146652	302	0.9619599841535091
mscoco	2121	1989	0.43254464864730835	760	0.8687332719564438	1920	0.9698539171367884
mscoco	2122	264	0.3348991274833679	468	0.8134506046772003	553	0.9619213044643402
mscoco	2123	1107	0.4854956269264221	2584	0.7846119999885559	1552	0.9422266967594624
mscoco	2124	193	0.3006022572517395	261	0.7652513682842255	419	0.9570884928107262
mscoco	2125	863	0.2139032483100891	614	0.8414502292871475	4738	0.9574582017958164
mscoco	2126	139	0.43153858184814453	1135	0.7623708248138428	2370	0.9214662909507751
mscoco	2127	4013	0.41803044080734253	3713	0.808502271771431	4931	0.9444603063166142
mscoco	2128	4427	0.31099748611450195	4940	0.763381153345108	1120	0.9486835822463036
mscoco	2129	2613	0.35998767614364624	3092	0.8110531866550446	3364	0.9491187110543251
mscoco	2130	513	0.3474249243736267	169	0.8317023813724518	840	0.9582406282424927
mscoco	2131	406	0.17699486017227173	4441	0.8526564240455627	954	0.9521094039082527
mscoco	2132	1130	0.35866308212280273	4458	0.8042502552270889	348	0.9500750973820686
mscoco	2133	270	0.30069631338119507	1790	0.811099961400032	371	0.9476753547787666
mscoco	2134	3307	0.3566133379936218	1527	0.7956607341766357	4334	0.934728592634201
mscoco	2135	2365	0.25157392024993896	4281	0.7804439067840576	3630	0.9207845032215118
mscoco	2136	2881	0.23021715879440308	747	0.8251284062862396	371	0.9538173638284206
mscoco	2137	2613	0.24548739194869995	596	0.8111795037984848	1549	0.9460893049836159
mscoco	2138	4938	0.49540382623672485	760	0.8239319324493408	3896	0.9538835994899273
mscoco	2139	407	0.560698002576828	1091	0.7766604423522949	2229	0.9110466986894608
mscoco	2140	1025	0.40683090686798096	2327	0.7989961504936218	3314	0.9415343776345253
mscoco	2141	1876	0.34910398721694946	4501	0.7916350066661835	553	0.9489929005503654
mscoco	2142	3973	0.2796183228492737	4270	0.7630196511745453	766	0.9409079328179359
mscoco	2143	410	0.2584993839263916	611	0.8187602460384369	302	0.9488597698509693
mscoco	2144	513	0.41975969076156616	2379	0.8061378300189972	980	0.9482788369059563
mscoco	2145	2709	0.4864974617958069	2498	0.7916239202022552	4362	0.9263764694333076
mscoco	2146	4091	0.44744348526000977	1959	0.7863698899745941	4060	0.9259187430143356
mscoco	2147	1368	0.4015461802482605	4372	0.8235501199960709	1221	0.9604483135044575
mscoco	2148	2610	0.3966379165649414	261	0.7959804981946945	1427	0.9449014589190483
mscoco	2149	4265	0.3882249593734741	1834	0.7925262302160263	1209	0.9504759758710861
mscoco	2150	1122	0.4359821677207947	3192	0.7670059651136398	200	0.9395530037581921
mscoco	2151	1499	0.3127971291542053	835	0.7647382318973541	2843	0.9310379698872566
mscoco	2152	1977	0.2781732678413391	2011	0.8092335313558578	4444	0.9503767788410187
mscoco	2153	3457	0.47520911693573	1518	0.7754700481891632	363	0.9516814686357975
mscoco	2154	4317	0.38567477464675903	4351	0.7377479076385498	4748	0.9129055812954903
mscoco	2155	175	0.21785402297973633	1887	0.8163071125745773	593	0.9478711821138859
mscoco	2156	2045	0.3713693618774414	2317	0.7739986181259155	626	0.9380484446883202
mscoco	2157	435	0.27079033851623535	3909	0.7981463223695755	768	0.9453163705766201
mscoco	2158	3837	0.4648098945617676	723	0.7716469913721085	980	0.9254195168614388
mscoco	2159	933	0.24553918838500977	3119	0.815150260925293	3294	0.9477492496371269
mscoco	2160	1375	0.2585679888725281	2031	0.8218710124492645	626	0.9387709274888039
mscoco	2161	1034	0.3919154405593872	2358	0.7971122860908508	2484	0.9364332035183907
mscoco	2162	1469	0.48897242546081543	1429	0.7984181344509125	4738	0.9398971050977707
mscoco	2163	2288	0.37687212228775024	1944	0.8376443982124329	1713	0.964369423687458
mscoco	2164	3583	0.26330822706222534	4408	0.8227712661027908	978	0.9565639197826385
mscoco	2165	2904	0.5840280652046204	464	0.8390063643455505	1281	0.9456072449684143
mscoco	2166	2968	0.43743109703063965	3977	0.8324433267116547	1522	0.943803895264864
mscoco	2167	56	0.5313062369823456	3512	0.8245877027511597	348	0.9636844620108604
mscoco	2168	1421	0.40122026205062866	2785	0.749433159828186	1199	0.942089319229126
mscoco	2169	1915	0.33317089080810547	1789	0.8221130073070526	350	0.9511087983846664
mscoco	2170	821	0.33191293478012085	2457	0.811388686299324	3077	0.9508446007966995
mscoco	2171	1276	0.3728165030479431	2018	0.8357368409633636	3911	0.9508485719561577
mscoco	2172	2531	0.34843146800994873	3114	0.7823982238769531	419	0.9529190734028816
mscoco	2173	3473	0.2997390031814575	4103	0.8243703097105026	1713	0.9617417119443417
mscoco	2174	2662	0.3220440149307251	243	0.8072073608636856	3332	0.9445792809128761
mscoco	2175	2531	0.388241171836853	4388	0.8435929119586945	4847	0.9809970632195473
mscoco	2176	1453	0.4502493739128113	703	0.8092568665742874	3018	0.937241941690445
mscoco	2177	1643	0.5054700672626495	317	0.7960768640041351	485	0.9423915483057499
mscoco	2178	1719	0.4846450090408325	634	0.8162795156240463	3580	0.9500107578933239
mscoco	2179	1183	0.22553735971450806	2579	0.76762555539608	3294	0.9492096565663815
mscoco	2180	208	0.327314555644989	3258	0.8077811598777771	4972	0.94200274720788
mscoco	2181	1768	0.1630476713180542	1879	0.8522695899009705	4972	0.9649067334830761
mscoco	2182	2809	0.35632485151290894	3595	0.7990746945142746	4434	0.9559868909418583
mscoco	2183	218	0.4140893220901489	3678	0.7525161951780319	419	0.957386951893568
mscoco	2184	540	0.4062531590461731	3766	0.8098449409008026	2441	0.9463903866708279
mscoco	2185	4362	0.28249382972717285	4555	0.8097762316465378	3620	0.9387951605021954
mscoco	2186	3208	0.30299729108810425	3746	0.7987578809261322	1281	0.9561812728643417
mscoco	2187	4259	0.4473726153373718	2532	0.7436401844024658	3481	0.9246644750237465
mscoco	2188	3648	0.5941835641860962	2966	0.8410809636116028	626	0.9584570005536079
mscoco	2189	2094	0.297842800617218	588	0.8025910258293152	874	0.9365265965461731
mscoco	2190	1189	0.18146944046020508	4102	0.8341218531131744	278	0.9774055685847998
mscoco	2191	205	0.1867271065711975	40	0.8591265827417374	485	0.9632586240768433
mscoco	2192	1659	0.4328724145889282	4437	0.7897026240825653	2441	0.9560092389583588
mscoco	2193	4141	0.36585140228271484	907	0.7610422521829605	980	0.9339733719825745
mscoco	2194	4628	0.19559478759765625	4768	0.8286205679178238	278	0.9521350562572479
mscoco	2195	4259	0.36605972051620483	2008	0.7424342632293701	3073	0.9341997355222702
mscoco	2196	3641	0.2670537233352661	4650	0.8024996966123581	67	0.9637499488890171
mscoco	2197	1492	0.4354027509689331	1281	0.7835053354501724	2494	0.9338754862546921
mscoco	2198	4207	0.5100387334823608	3531	0.808745875954628	4885	0.9536305889487267
mscoco	2199	3885	0.34994757175445557	1637	0.7513624280691147	4076	0.9456321522593498
mscoco	2200	2695	0.4466228485107422	4310	0.8224572390317917	4625	0.9477278888225555
mscoco	2201	2686	0.40002143383026123	3449	0.7544984966516495	344	0.9328045397996902
mscoco	2202	1958	0.3115653395652771	47	0.8716457635164261	1305	0.9632938802242279
mscoco	2203	4175	0.4168538451194763	557	0.7857543081045151	669	0.93087138235569
mscoco	2204	867	0.4227546453475952	1058	0.7768858522176743	3006	0.9169222787022591
mscoco	2205	3386	0.27362656593322754	2301	0.7820927202701569	954	0.9288051575422287
mscoco	2206	3780	0.2934844493865967	3704	0.8037501573562622	1120	0.9526141993701458
mscoco	2207	1092	0.2062949538230896	2916	0.8167533278465271	1958	0.95384656265378
mscoco	2208	1976	0.29168015718460083	3735	0.7984463721513748	3294	0.9522967785596848
mscoco	2209	1101	0.34799110889434814	365	0.8028917908668518	4885	0.9508569799363613
mscoco	2210	3220	0.4752245545387268	4249	0.8156877160072327	833	0.9530647993087769
mscoco	2211	2828	0.39118802547454834	1242	0.7563996464014053	1120	0.9496928788721561
mscoco	2212	636	0.27466845512390137	3342	0.842782661318779	324	0.9646086879074574
mscoco	2213	1325	0.30628204345703125	2640	0.808965802192688	3396	0.9410534128546715
mscoco	2214	1791	0.3208305835723877	2891	0.8222414702177048	2441	0.9580906592309475
mscoco	2215	2213	0.3419320583343506	438	0.8109192699193954	874	0.9432951882481575
mscoco	2216	1450	0.3054305911064148	2179	0.8004632741212845	344	0.9394192285835743
mscoco	2217	256	0.40497636795043945	3550	0.8545027822256088	2003	0.9597561992704868
mscoco	2218	2328	0.4125814437866211	3806	0.7621987015008926	4116	0.9379046522080898
mscoco	2219	824	0.3947909474372864	899	0.7660021036863327	4748	0.9323499351739883
mscoco	2220	1574	0.23108714818954468	1642	0.7985876351594925	350	0.9480344839394093
mscoco	2221	2220	0.2474105954170227	3161	0.7972385436296463	1784	0.9469942301511765
mscoco	2222	3911	0.28460752964019775	2288	0.8181925863027573	371	0.9475543573498726
mscoco	2223	4177	0.25498253107070923	2502	0.7315162718296051	3294	0.9313839972019196
mscoco	2224	2942	0.34685277938842773	4570	0.7894846498966217	2494	0.9477114789187908
mscoco	2225	2027	0.3115437626838684	1836	0.7838526219129562	419	0.9386622570455074
mscoco	2226	4391	0.44616013765335083	1051	0.8086226135492325	4099	0.9475979134440422
mscoco	2227	3295	0.47850221395492554	4311	0.8167963176965714	455	0.9433075711131096
mscoco	2228	3093	0.4919182062149048	2216	0.8352860510349274	3489	0.943455196917057
mscoco	2229	3132	0.42246848344802856	1929	0.7918306291103363	3925	0.9277247339487076
mscoco	2230	2866	0.5921752154827118	2113	0.8649099916219711	3294	0.9713026322424412
mscoco	2231	1239	0.38875019550323486	3586	0.7944827079772949	3925	0.9344213977456093
mscoco	2232	4345	0.46418988704681396	89	0.8063819706439972	4875	0.9365061670541763
mscoco	2233	4461	0.26737838983535767	93	0.8125345855951309	3942	0.9393228776752949
mscoco	2234	4004	0.5275701880455017	3605	0.7993331700563431	705	0.9474001228809357
mscoco	2235	3167	0.43301159143447876	3677	0.7623089402914047	3332	0.9475642815232277
mscoco	2236	3641	0.23904657363891602	2631	0.7837791442871094	344	0.9535485282540321
mscoco	2237	4575	0.19807308912277222	1413	0.8193099796772003	3528	0.9377190172672272
mscoco	2238	3434	0.20412635803222656	998	0.8118215799331665	4355	0.9377273619174957
mscoco	2239	148	0.2291240096092224	2408	0.7883648872375488	2760	0.9362979605793953
mscoco	2240	1994	0.19856244325637817	502	0.8315918743610382	3156	0.9538912884891033
mscoco	2241	3973	0.2753540277481079	2901	0.812848374247551	3896	0.962047390639782
mscoco	2242	406	0.2778373956680298	618	0.8385494202375412	954	0.9547413848340511
mscoco	2243	2364	0.2465120553970337	4947	0.8188285678625107	2760	0.9445131048560143
mscoco	2244	2367	0.2933487892150879	3753	0.8655291795730591	980	0.9694895818829536
mscoco	2245	3950	0.38620972633361816	1684	0.8616613745689392	563	0.9700147267431021
mscoco	2246	3554	0.3933142423629761	243	0.8338710814714432	553	0.9614713601768017
mscoco	2247	3973	0.3124333620071411	4462	0.8304226696491241	1604	0.960101954638958
mscoco	2248	1267	0.24949413537979126	4535	0.7911936342716217	318	0.9350464567542076
mscoco	2249	1618	0.2784409523010254	3832	0.7747166454792023	600	0.9442813955247402
mscoco	2250	1267	0.3915368318557739	1180	0.761905238032341	2441	0.9242889955639839
mscoco	2251	3982	0.3022059202194214	1440	0.8256418108940125	4653	0.9636131972074509
mscoco	2252	171	0.4053833484649658	1456	0.7806098610162735	3789	0.9460640251636505
mscoco	2253	794	0.3048858642578125	2146	0.7664149701595306	4531	0.9519042633473873
mscoco	2254	2789	0.39774876832962036	2501	0.739556223154068	4531	0.9307962879538536
mscoco	2255	932	0.2423221468925476	3888	0.809989869594574	626	0.9366172403097153
mscoco	2256	722	0.5030290186405182	4927	0.7964202463626862	3080	0.9656424410641193
mscoco	2257	3609	0.3061909079551697	1928	0.7709895968437195	1958	0.9237856343388557
mscoco	2258	3019	0.34780293703079224	2614	0.8355574309825897	485	0.9552351981401443
mscoco	2259	3449	0.36310434341430664	2224	0.7688584923744202	3810	0.9168726280331612
mscoco	2260	2639	0.1684148907661438	3884	0.8049556463956833	4807	0.9272365048527718
mscoco	2261	2849	0.4670151472091675	1650	0.7785175293684006	855	0.9321866109967232
mscoco	2262	3731	0.31371039152145386	2816	0.8075809478759766	63	0.9573520980775356
mscoco	2263	828	0.3985874056816101	3694	0.7657857686281204	1552	0.9137252643704414
mscoco	2264	3477	0.47430282831192017	2054	0.7954383939504623	2364	0.9454317912459373
mscoco	2265	3594	0.38016796112060547	1026	0.8134279847145081	3294	0.9648337513208389
mscoco	2266	2650	0.12315124273300171	87	0.8354415744543076	1864	0.9778318256139755
mscoco	2267	3463	0.4087499976158142	1367	0.7841244339942932	3294	0.9505704119801521
mscoco	2268	1036	0.2541881799697876	3062	0.762954831123352	3294	0.9342518299818039
mscoco	2269	2384	0.3012349009513855	4427	0.7902540266513824	3294	0.9567799046635628
mscoco	2270	1900	0.351010799407959	1401	0.7702881246805191	3294	0.9643369987607002
mscoco	2271	1922	0.44143450260162354	2780	0.8259650468826294	45	0.9439244195818901
mscoco	2272	2272	0.1277294158935547	3723	0.7733778804540634	4208	0.9351799860596657
mscoco	2273	2272	0.1277294158935547	1832	0.7884662747383118	2560	0.9350435212254524
mscoco	2274	4228	0.31836998462677	617	0.773057222366333	3294	0.9425914101302624
mscoco	2275	2416	0.35878485441207886	4239	0.8294023722410202	1713	0.9648752883076668
mscoco	2276	3740	0.29239463806152344	150	0.8190230131149292	1702	0.9534750245511532
mscoco	2277	4008	0.4031582474708557	3913	0.8269975185394287	3481	0.9531775936484337
mscoco	2278	554	0.34103548526763916	1811	0.773475393652916	967	0.9483055099844933
mscoco	2279	4851	0.34838658571243286	3101	0.8106403350830078	4531	0.9562902078032494
mscoco	2280	704	0.30145883560180664	4338	0.7607001662254333	419	0.952948983758688
mscoco	2281	1754	0.42883962392807007	354	0.7244834005832672	4084	0.9330067113041878
mscoco	2282	447	0.22543001174926758	3653	0.8403293341398239	1958	0.9697261471301317
mscoco	2283	2453	0.4115597605705261	53	0.7480250597000122	3003	0.9403416253626347
mscoco	2284	2638	0.41611605882644653	3413	0.7657325863838196	3095	0.9523568488657475
mscoco	2285	2285	0.24013739824295044	2253	0.8513324558734894	1281	0.9646128788590431
mscoco	2286	3351	0.23922032117843628	3081	0.8400613069534302	1281	0.9682098180055618
mscoco	2287	1170	0.4321051836013794	1416	0.8109719306230545	1530	0.9448430985212326
mscoco	2288	591	0.40726470947265625	997	0.8321107476949692	1235	0.9579685963690281
mscoco	2289	2163	0.37687212228775024	2069	0.8283177316188812	3140	0.9551933035254478
mscoco	2290	1967	0.4849092960357666	1576	0.7734084725379944	1418	0.9339715465903282
mscoco	2291	3212	0.46224546432495117	1010	0.7894827276468277	2595	0.9466158784925938
mscoco	2292	1303	0.3949276804924011	1722	0.8531595170497894	203	0.9572087153792381
mscoco	2293	3356	0.29993999004364014	745	0.8326797783374786	348	0.9574364610016346
mscoco	2294	3636	0.45057111978530884	3466	0.7847677618265152	634	0.9424794688820839
mscoco	2295	1535	0.28081727027893066	3685	0.8524858206510544	600	0.95402567461133
mscoco	2296	1293	0.2254880666732788	4846	0.8657205253839493	278	0.9677061587572098
mscoco	2297	2654	0.5327839553356171	548	0.8190262466669083	911	0.9357239082455635
mscoco	2298	4408	0.1238776445388794	2967	0.8200393319129944	634	0.970257019624114
mscoco	2299	4177	0.4191098213195801	1879	0.7540600895881653	350	0.9375470206141472
mscoco	2300	2300	0.17986667156219482	3019	0.8526112288236618	278	0.9640249498188496
mscoco	2301	2300	0.17986667156219482	3566	0.8380566388368607	485	0.9554021656513214
mscoco	2302	3269	0.4912644028663635	88	0.7807046920061111	626	0.9216562956571579
mscoco	2303	4152	0.2799401879310608	4447	0.8470635563135147	980	0.9692693836987019
mscoco	2304	3879	0.4083074927330017	1877	0.8017821907997131	4076	0.9532382860779762
mscoco	2305	29	0.3252619504928589	3836	0.7764308154582977	593	0.952290739864111
mscoco	2306	4975	0.44328737258911133	3415	0.8316949605941772	1148	0.9629003331065178
mscoco	2307	2559	0.41211384534835815	2846	0.7823275625705719	679	0.9473991543054581
mscoco	2308	3768	0.19551950693130493	2130	0.8127861320972443	3095	0.9609157219529152
mscoco	2309	3906	0.21763521432876587	786	0.8325907588005066	1958	0.9576805606484413
mscoco	2310	3474	0.44400912523269653	1014	0.767919585108757	4531	0.9410099536180496
mscoco	2311	2950	0.23504912853240967	3396	0.7819625437259674	1223	0.964436050504446
mscoco	2312	4546	0.5430886745452881	677	0.8029917776584625	418	0.9288569763302803
mscoco	2313	4393	0.3303360342979431	57	0.8463265746831894	4988	0.9543129429221153
mscoco	2314	3614	0.3841547966003418	3115	0.7653786242008209	3294	0.9401240162551403
mscoco	2315	2069	0.2764962315559387	1826	0.7938160747289658	344	0.9634746834635735
mscoco	2316	3374	0.2819247245788574	1371	0.7823376953601837	344	0.9690434038639069
mscoco	2317	1413	0.4520954489707947	2904	0.7547544240951538	2847	0.9361237362027168
mscoco	2318	1560	0.30890923738479614	613	0.7937703430652618	3095	0.9520035088062286
mscoco	2319	4784	0.22943115234375	3289	0.7963290512561798	954	0.9619302228093147
mscoco	2320	4662	0.4234301447868347	3884	0.7716304808855057	2403	0.9273080378770828
mscoco	2321	741	0.3548123240470886	502	0.841798946261406	1925	0.9673751294612885
mscoco	2322	3947	0.47092151641845703	1282	0.8078904151916504	4362	0.9316611588001251
mscoco	2323	3090	0.2538027763366699	4399	0.7874937057495117	1958	0.9271549433469772
mscoco	2324	3038	0.46726441383361816	3766	0.782062828540802	4738	0.9227845445275307
mscoco	2325	2852	0.2073594331741333	1726	0.7854932844638824	1958	0.9396013095974922
mscoco	2326	238	0.3222898244857788	4760	0.7925055027008057	2472	0.9541759714484215
mscoco	2327	2327	0.1907077431678772	1077	0.8111107349395752	444	0.9489765837788582
mscoco	2328	2327	0.1907077431678772	3758	0.7948422580957413	3156	0.9502130560576916
mscoco	2329	4252	0.3889319896697998	2258	0.7745014429092407	3701	0.9337826147675514
mscoco	2330	2079	0.3765435814857483	958	0.7814927995204926	181	0.9389620423316956
mscoco	2331	1104	0.2640460133552551	4128	0.8651601821184158	3156	0.9706847257912159
mscoco	2332	1318	0.4709886908531189	56	0.7981927692890167	1920	0.9410338029265404
mscoco	2333	2845	0.26644712686538696	3626	0.8709795624017715	3156	0.9752307720482349
mscoco	2334	2101	0.3492305278778076	4038	0.7492480278015137	1958	0.9365812242031097
mscoco	2335	745	0.3617404103279114	4612	0.7760959565639496	553	0.9394862838089466
mscoco	2336	3107	0.3942410945892334	4619	0.7827797830104828	3580	0.9339576885104179
mscoco	2337	1118	0.4400142431259155	3297	0.8573484867811203	2784	0.9681734964251518
mscoco	2338	3501	0.4761175513267517	2356	0.7606749534606934	4383	0.9180394113063812
mscoco	2339	2963	0.28038012981414795	1076	0.75419881939888	593	0.9327831864356995
mscoco	2340	1111	0.19169658422470093	2346	0.7905605435371399	3095	0.9448225013911724
mscoco	2341	4188	0.3778194189071655	1648	0.7819557189941406	4994	0.9483832120895386
mscoco	2342	4063	0.1927979588508606	423	0.8018645793199539	4076	0.958978895097971
mscoco	2343	1026	0.4348108172416687	346	0.803856298327446	2760	0.9428656436502934
mscoco	2344	4192	0.3917170763015747	3989	0.8357094079256058	3489	0.9527681469917297
mscoco	2345	1726	0.4218289852142334	2115	0.8203357607126236	4976	0.9357456862926483
mscoco	2346	3617	0.45993244647979736	3311	0.7938254326581955	3332	0.9522324465215206
mscoco	2347	2851	0.400071382522583	281	0.8040567934513092	3481	0.9438796676695347
mscoco	2348	1344	0.4457331895828247	1927	0.7720597982406616	2029	0.9229360669851303
mscoco	2349	4006	0.34707313776016235	2215	0.7692252099514008	4426	0.9331620708107948
mscoco	2350	4197	0.49865657091140747	2150	0.8224870711565018	388	0.9458165988326073
mscoco	2351	1480	0.43440520763397217	3521	0.7801136821508408	1958	0.9280703142285347
mscoco	2352	53	0.3822675347328186	4083	0.7654821574687958	1958	0.9189154654741287
mscoco	2353	1303	0.4635413885116577	2851	0.8081573247909546	4748	0.9433070756494999
mscoco	2354	1834	0.43868201971054077	2914	0.8223863542079926	444	0.9506343267858028
mscoco	2355	132	0.5889110565185547	3038	0.8352127075195312	2936	0.9584530293941498
mscoco	2356	4818	0.2921544909477234	907	0.8571277111768723	1925	0.9637295491993427
mscoco	2357	653	0.35064488649368286	3992	0.7716628462076187	1925	0.9323043003678322
mscoco	2358	2358	0.32225847244262695	4899	0.8314277082681656	2764	0.9509257562458515
mscoco	2359	2358	0.32225847244262695	4096	0.8381013721227646	553	0.9621785841882229
mscoco	2360	1512	0.40567857027053833	503	0.7671781778335571	2121	0.9295701012015343
mscoco	2361	147	0.242118239402771	2306	0.8359628617763519	4099	0.9527945555746555
mscoco	2362	1944	0.5804748237133026	4181	0.8311967551708221	851	0.9512582458555698
mscoco	2363	4268	0.2907488942146301	4366	0.7777711898088455	1281	0.9636071436107159
mscoco	2364	3167	0.4403607249259949	2603	0.7741512358188629	4041	0.9385588504374027
mscoco	2365	4219	0.19294744729995728	956	0.8435139805078506	2760	0.9607323706150055
mscoco	2366	4214	0.15721756219863892	1781	0.8175487518310547	344	0.9480403400957584
mscoco	2367	2623	0.30951011180877686	4405	0.8111254423856735	4642	0.9353241175413132
mscoco	2368	3701	0.23379051685333252	1595	0.8362202793359756	3896	0.9681916236877441
mscoco	2369	1491	0.339411199092865	4298	0.7755873501300812	3294	0.9472781829535961
mscoco	2370	3414	0.2716463804244995	2871	0.850501611828804	190	0.959394134581089
mscoco	2371	3700	0.3080337643623352	2580	0.8729466199874878	2494	0.9698556140065193
mscoco	2372	780	0.2527530789375305	2938	0.8405636548995972	4950	0.9609113186597824
mscoco	2373	513	0.28925585746765137	2580	0.7784951478242874	256	0.9494303911924362
mscoco	2374	4183	0.45874208211898804	185	0.7450577914714813	3634	0.9279404506087303
mscoco	2375	2378	0.24620139598846436	2962	0.8018485903739929	344	0.9579617977142334
mscoco	2376	2376	0.21176350116729736	4333	0.8092362582683563	3079	0.9658387191593647
mscoco	2377	918	0.13600492477416992	1942	0.824919268488884	600	0.9627258889377117
mscoco	2378	3691	0.4629315733909607	3514	0.8481054455041885	4426	0.9497164562344551
mscoco	2379	435	0.19609493017196655	2742	0.8072288930416107	4287	0.9470763243734837
mscoco	2380	3670	0.47046124935150146	3979	0.7659272849559784	600	0.9568551518023014
mscoco	2381	2515	0.5623587965965271	1601	0.7907767593860626	600	0.9270476400852203
mscoco	2382	1514	0.4744614362716675	3858	0.8301298469305038	1294	0.9536214955151081
mscoco	2383	3441	0.1375676393508911	1343	0.8425567597150803	2745	0.9546631388366222
mscoco	2384	1888	0.3985590934753418	3220	0.7827020138502121	600	0.9639325328171253
