dataset	architecture	cap_len	token_pos	tag	freq	prop
mscoco	par	12	11	PRON	1	0.0136986301369863
mscoco	par	13	0	DET	2	1.0
mscoco	par	13	1	NOUN	2	1.0
mscoco	par	13	2	ADP	2	1.0
mscoco	par	13	3	DET	1	0.5
mscoco	par	13	3	NOUN	1	0.5
mscoco	par	13	4	NOUN	1	0.5
mscoco	par	13	4	VERB	1	0.5
mscoco	par	13	5	CONJ	1	0.5
mscoco	par	13	5	ADP	1	0.5
mscoco	par	13	6	NOUN	1	0.5
mscoco	par	13	6	DET	1	0.5
mscoco	par	13	7	NOUN	2	1.0
mscoco	par	13	8	ADP	2	1.0
mscoco	par	13	9	NOUN	2	1.0
mscoco	par	13	10	ADP	2	1.0
mscoco	par	13	11	DET	2	1.0
mscoco	par	13	12	NOUN	2	1.0
mscoco	par	14	0	DET	1	1.0
mscoco	par	14	1	NOUN	1	1.0
mscoco	par	14	2	ADP	1	1.0
mscoco	par	14	3	DET	1	1.0
mscoco	par	14	4	ADJ	1	1.0
mscoco	par	14	5	NOUN	1	1.0
mscoco	par	14	6	CONJ	1	1.0
mscoco	par	14	7	DET	1	1.0
mscoco	par	14	8	ADJ	1	1.0
mscoco	par	14	9	NOUN	1	1.0
mscoco	par	14	10	VERB	1	1.0
mscoco	par	14	11	VERB	1	1.0
mscoco	par	14	12	DET	1	1.0
mscoco	par	14	13	NOUN	1	1.0
mscoco	merge	7	0	DET	142	0.9530201342281879
mscoco	merge	7	0	NUM	7	0.04697986577181208
mscoco	merge	7	1	NOUN	143	0.959731543624161
mscoco	merge	7	1	ADJ	6	0.040268456375838924
mscoco	merge	7	2	ADP	55	0.3691275167785235
mscoco	merge	7	2	VERB	59	0.3959731543624161
mscoco	merge	7	2	NOUN	34	0.22818791946308725
mscoco	merge	7	2	ADJ	1	0.006711409395973154
mscoco	merge	7	3	DET	15	0.10067114093959731
mscoco	merge	7	3	NOUN	53	0.35570469798657717
mscoco	merge	7	3	ADP	35	0.2348993288590604
mscoco	merge	7	3	VERB	42	0.28187919463087246
mscoco	merge	7	3	PRT	2	0.013422818791946308
mscoco	merge	7	3	ADJ	2	0.013422818791946308
mscoco	merge	7	4	NOUN	26	0.174496644295302
mscoco	merge	7	4	CONJ	5	0.03355704697986577
mscoco	merge	7	4	ADP	70	0.4697986577181208
mscoco	merge	7	4	ADJ	1	0.006711409395973154
mscoco	merge	7	4	DET	36	0.24161073825503357
mscoco	merge	7	4	PRT	9	0.06040268456375839
mscoco	merge	7	4	VERB	2	0.013422818791946308
mscoco	merge	7	5	CONJ	14	0.09395973154362416
mscoco	merge	7	5	DET	85	0.5704697986577181
mscoco	merge	7	5	VERB	3	0.020134228187919462
mscoco	merge	7	5	NOUN	30	0.20134228187919462
mscoco	merge	7	5	ADP	10	0.06711409395973154
mscoco	merge	7	5	ADJ	7	0.04697986577181208
mscoco	merge	7	6	NOUN	147	0.9865771812080537
mscoco	merge	7	6	PRON	2	0.013422818791946308
mscoco	merge	8	0	DET	1330	0.9962546816479401
mscoco	merge	8	0	NUM	5	0.003745318352059925
mscoco	merge	8	1	NOUN	1143	0.8561797752808988
mscoco	merge	8	1	ADJ	190	0.14232209737827714
mscoco	merge	8	1	VERB	1	0.000749063670411985
mscoco	merge	8	1	ADV	1	0.000749063670411985
mscoco	merge	8	2	VERB	439	0.32883895131086144
mscoco	merge	8	2	ADP	591	0.44269662921348313
mscoco	merge	8	2	NOUN	240	0.1797752808988764
mscoco	merge	8	2	ADJ	9	0.006741573033707865
mscoco	merge	8	2	CONJ	34	0.02546816479400749
mscoco	merge	8	2	DET	22	0.01647940074906367
mscoco	merge	8	3	VERB	299	0.22397003745318353
mscoco	merge	8	3	DET	596	0.44644194756554306
mscoco	merge	8	3	ADJ	59	0.044194756554307116
mscoco	merge	8	3	ADP	125	0.09363295880149813
mscoco	merge	8	3	NOUN	241	0.1805243445692884
mscoco	merge	8	3	PRON	2	0.00149812734082397
mscoco	merge	8	3	PRT	10	0.00749063670411985
mscoco	merge	8	3	NUM	2	0.00149812734082397
mscoco	merge	8	3	CONJ	1	0.000749063670411985
mscoco	merge	8	4	ADP	193	0.1445692883895131
mscoco	merge	8	4	NOUN	714	0.5348314606741573
mscoco	merge	8	4	ADJ	24	0.017977528089887642
mscoco	merge	8	4	VERB	261	0.19550561797752808
mscoco	merge	8	4	DET	96	0.07191011235955057
mscoco	merge	8	4	PRT	46	0.03445692883895131
mscoco	merge	8	4	CONJ	1	0.000749063670411985
mscoco	merge	8	5	DET	186	0.1393258426966292
mscoco	merge	8	5	CONJ	200	0.149812734082397
mscoco	merge	8	5	NOUN	217	0.16254681647940075
mscoco	merge	8	5	PRT	81	0.060674157303370786
mscoco	merge	8	5	ADP	603	0.451685393258427
mscoco	merge	8	5	VERB	37	0.027715355805243445
mscoco	merge	8	5	ADJ	9	0.006741573033707865
mscoco	merge	8	5	ADV	2	0.00149812734082397
mscoco	merge	8	6	NOUN	175	0.13108614232209737
mscoco	merge	8	6	DET	886	0.6636704119850187
mscoco	merge	8	6	ADJ	46	0.03445692883895131
mscoco	merge	8	6	CONJ	84	0.06292134831460675
mscoco	merge	8	6	ADP	116	0.08689138576779026
mscoco	merge	8	6	VERB	11	0.008239700374531835
mscoco	merge	8	6	PRON	14	0.010486891385767791
mscoco	merge	8	6	PRT	3	0.0022471910112359553
mscoco	merge	8	7	NOUN	1306	0.9782771535580524
mscoco	merge	8	7	PRON	19	0.014232209737827715
mscoco	merge	8	7	ADV	2	0.00149812734082397
mscoco	merge	8	7	VERB	6	0.0044943820224719105
mscoco	merge	8	7	ADJ	2	0.00149812734082397
mscoco	merge	9	0	DET	1810	0.9977949283351709
mscoco	merge	9	0	NUM	4	0.002205071664829107
mscoco	merge	9	1	NOUN	1419	0.7822491730981257
mscoco	merge	9	1	ADJ	390	0.21499448732083792
mscoco	merge	9	1	ADV	5	0.0027563395810363835
mscoco	merge	9	2	VERB	609	0.33572216097023155
mscoco	merge	9	2	ADP	667	0.3676957001102536
mscoco	merge	9	2	NOUN	415	0.22877618522601983
mscoco	merge	9	2	CONJ	100	0.05512679162072767
mscoco	merge	9	2	ADJ	18	0.009922822491730982
mscoco	merge	9	2	DET	5	0.0027563395810363835
mscoco	merge	9	3	DET	195	0.10749724366041896
mscoco	merge	9	3	NOUN	507	0.2794928335170893
mscoco	merge	9	3	VERB	370	0.2039691289966924
mscoco	merge	9	3	ADP	598	0.3296582138919515
mscoco	merge	9	3	PRT	28	0.015435501653803748
mscoco	merge	9	3	ADJ	107	0.05898566703417861
mscoco	merge	9	3	CONJ	6	0.0033076074972436605
mscoco	merge	9	3	NUM	1	0.0005512679162072767
mscoco	merge	9	3	PRON	2	0.0011025358324145535
mscoco	merge	9	4	ADJ	72	0.03969128996692393
mscoco	merge	9	4	VERB	443	0.2442116868798236
mscoco	merge	9	4	ADP	197	0.10859977949283352
mscoco	merge	9	4	NOUN	394	0.21719955898566704
mscoco	merge	9	4	DET	669	0.36879823594266814
mscoco	merge	9	4	CONJ	26	0.014332965821389196
mscoco	merge	9	4	PRT	8	0.004410143329658214
mscoco	merge	9	4	NUM	3	0.0016538037486218302
mscoco	merge	9	4	PRON	2	0.0011025358324145535
mscoco	merge	9	5	NOUN	949	0.5231532524807057
mscoco	merge	9	5	ADP	312	0.17199558985667035
mscoco	merge	9	5	DET	104	0.05733186328555678
mscoco	merge	9	5	VERB	275	0.1515986769570011
mscoco	merge	9	5	ADJ	136	0.07497243660418963
mscoco	merge	9	5	PRT	33	0.018191841234840134
mscoco	merge	9	5	CONJ	4	0.002205071664829107
mscoco	merge	9	5	ADV	1	0.0005512679162072767
mscoco	merge	9	6	ADP	1025	0.5650496141124587
mscoco	merge	9	6	DET	311	0.17144432194046305
mscoco	merge	9	6	CONJ	88	0.04851157662624035
mscoco	merge	9	6	NOUN	162	0.08930540242557883
mscoco	merge	9	6	ADJ	10	0.005512679162072767
mscoco	merge	9	6	PRT	140	0.07717750826901874
mscoco	merge	9	6	VERB	77	0.04244762954796031
mscoco	merge	9	6	NUM	1	0.0005512679162072767
mscoco	merge	9	7	DET	1264	0.6968026460859978
mscoco	merge	9	7	NOUN	259	0.1427783902976847
mscoco	merge	9	7	ADP	149	0.08213891951488424
mscoco	merge	9	7	ADJ	89	0.04906284454244763
mscoco	merge	9	7	PRT	4	0.002205071664829107
mscoco	merge	9	7	PRON	26	0.014332965821389196
mscoco	merge	9	7	CONJ	13	0.007166482910694598
mscoco	merge	9	7	VERB	10	0.005512679162072767
mscoco	merge	9	8	NOUN	1670	0.9206174200661521
mscoco	merge	9	8	ADJ	79	0.043550165380374865
mscoco	merge	9	8	PRON	59	0.03252480705622933
mscoco	merge	9	8	VERB	6	0.0033076074972436605
mscoco	merge	10	0	DET	1152	0.9974025974025974
mscoco	merge	10	0	NUM	3	0.0025974025974025974
mscoco	merge	10	1	NOUN	937	0.8112554112554112
mscoco	merge	10	1	ADJ	213	0.18441558441558442
mscoco	merge	10	1	ADV	4	0.003463203463203463
mscoco	merge	10	1	VERB	1	0.0008658008658008658
mscoco	merge	10	2	VERB	489	0.42337662337662335
mscoco	merge	10	2	ADP	385	0.3333333333333333
mscoco	merge	10	2	ADJ	18	0.015584415584415584
mscoco	merge	10	2	NOUN	207	0.17922077922077922
mscoco	merge	10	2	DET	4	0.003463203463203463
mscoco	merge	10	2	CONJ	51	0.04415584415584416
mscoco	merge	10	2	ADV	1	0.0008658008658008658
mscoco	merge	10	3	PRT	58	0.050216450216450215
mscoco	merge	10	3	ADP	241	0.20865800865800865
mscoco	merge	10	3	VERB	306	0.2649350649350649
mscoco	merge	10	3	DET	238	0.20606060606060606
mscoco	merge	10	3	NOUN	231	0.2
mscoco	merge	10	3	ADJ	74	0.06406926406926407
mscoco	merge	10	3	ADV	1	0.0008658008658008658
mscoco	merge	10	3	CONJ	6	0.005194805194805195
mscoco	merge	10	4	NOUN	315	0.2727272727272727
mscoco	merge	10	4	DET	271	0.23463203463203464
mscoco	merge	10	4	ADP	261	0.22597402597402597
mscoco	merge	10	4	VERB	217	0.18787878787878787
mscoco	merge	10	4	ADJ	48	0.04155844155844156
mscoco	merge	10	4	CONJ	4	0.003463203463203463
mscoco	merge	10	4	PRT	34	0.02943722943722944
mscoco	merge	10	4	PRON	4	0.003463203463203463
mscoco	merge	10	4	ADV	1	0.0008658008658008658
mscoco	merge	10	5	NOUN	420	0.36363636363636365
mscoco	merge	10	5	DET	257	0.22251082251082252
mscoco	merge	10	5	ADP	282	0.24415584415584415
mscoco	merge	10	5	VERB	68	0.05887445887445888
mscoco	merge	10	5	CONJ	47	0.04069264069264069
mscoco	merge	10	5	ADJ	54	0.046753246753246755
mscoco	merge	10	5	PRT	27	0.023376623376623377
mscoco	merge	10	6	ADP	262	0.22683982683982684
mscoco	merge	10	6	NOUN	514	0.44502164502164504
mscoco	merge	10	6	DET	168	0.14545454545454545
mscoco	merge	10	6	ADJ	57	0.04935064935064935
mscoco	merge	10	6	VERB	68	0.05887445887445888
mscoco	merge	10	6	CONJ	38	0.0329004329004329
mscoco	merge	10	6	PRT	43	0.03722943722943723
mscoco	merge	10	6	PRON	5	0.004329004329004329
mscoco	merge	10	7	PRT	112	0.09696969696969697
mscoco	merge	10	7	DET	254	0.21991341991341992
mscoco	merge	10	7	ADP	518	0.4484848484848485
mscoco	merge	10	7	NOUN	179	0.15497835497835497
mscoco	merge	10	7	ADJ	38	0.0329004329004329
mscoco	merge	10	7	VERB	36	0.03116883116883117
mscoco	merge	10	7	CONJ	18	0.015584415584415584
mscoco	merge	10	8	DET	666	0.5766233766233766
mscoco	merge	10	8	NOUN	164	0.141991341991342
mscoco	merge	10	8	ADP	127	0.10995670995670996
mscoco	merge	10	8	ADJ	133	0.11515151515151516
mscoco	merge	10	8	VERB	45	0.03896103896103896
mscoco	merge	10	8	CONJ	7	0.006060606060606061
mscoco	merge	10	8	PRON	12	0.01038961038961039
mscoco	merge	10	8	PRT	1	0.0008658008658008658
mscoco	merge	10	9	NOUN	1091	0.9445887445887445
mscoco	merge	10	9	PRON	57	0.04935064935064935
mscoco	merge	10	9	ADJ	7	0.006060606060606061
mscoco	merge	11	0	DET	429	0.9976744186046511
mscoco	merge	11	0	NUM	1	0.002325581395348837
mscoco	merge	11	1	ADJ	166	0.386046511627907
mscoco	merge	11	1	NOUN	264	0.6139534883720931
mscoco	merge	11	2	CONJ	74	0.17209302325581396
mscoco	merge	11	2	ADP	177	0.4116279069767442
mscoco	merge	11	2	NOUN	51	0.1186046511627907
mscoco	merge	11	2	VERB	122	0.2837209302325581
mscoco	merge	11	2	ADJ	6	0.013953488372093023
mscoco	merge	11	3	ADJ	77	0.17906976744186046
mscoco	merge	11	3	DET	49	0.11395348837209303
mscoco	merge	11	3	ADP	151	0.3511627906976744
mscoco	merge	11	3	NOUN	102	0.2372093023255814
mscoco	merge	11	3	VERB	37	0.08604651162790698
mscoco	merge	11	3	PRT	14	0.03255813953488372
mscoco	merge	11	4	NOUN	141	0.32790697674418606
mscoco	merge	11	4	ADJ	18	0.04186046511627907
mscoco	merge	11	4	DET	142	0.3302325581395349
mscoco	merge	11	4	VERB	93	0.21627906976744185
mscoco	merge	11	4	ADP	25	0.05813953488372093
mscoco	merge	11	4	PRT	9	0.020930232558139535
mscoco	merge	11	4	CONJ	2	0.004651162790697674
mscoco	merge	11	5	ADP	171	0.39767441860465114
mscoco	merge	11	5	NOUN	173	0.40232558139534885
mscoco	merge	11	5	VERB	34	0.07906976744186046
mscoco	merge	11	5	DET	26	0.06046511627906977
mscoco	merge	11	5	ADJ	11	0.02558139534883721
mscoco	merge	11	5	PRT	5	0.011627906976744186
mscoco	merge	11	5	CONJ	10	0.023255813953488372
mscoco	merge	11	6	DET	135	0.313953488372093
mscoco	merge	11	6	VERB	30	0.06976744186046512
mscoco	merge	11	6	ADP	156	0.3627906976744186
mscoco	merge	11	6	NOUN	96	0.22325581395348837
mscoco	merge	11	6	ADJ	5	0.011627906976744186
mscoco	merge	11	6	CONJ	2	0.004651162790697674
mscoco	merge	11	6	PRT	4	0.009302325581395349
mscoco	merge	11	6	NUM	2	0.004651162790697674
mscoco	merge	11	7	NOUN	230	0.5348837209302325
mscoco	merge	11	7	VERB	18	0.04186046511627907
mscoco	merge	11	7	ADP	76	0.17674418604651163
mscoco	merge	11	7	ADJ	28	0.06511627906976744
mscoco	merge	11	7	DET	65	0.1511627906976744
mscoco	merge	11	7	CONJ	4	0.009302325581395349
mscoco	merge	11	7	PRT	9	0.020930232558139535
mscoco	merge	11	8	ADP	216	0.5023255813953489
mscoco	merge	11	8	DET	88	0.20465116279069767
mscoco	merge	11	8	CONJ	15	0.03488372093023256
mscoco	merge	11	8	PRT	27	0.06279069767441861
mscoco	merge	11	8	NOUN	63	0.14651162790697675
mscoco	merge	11	8	ADJ	12	0.027906976744186046
mscoco	merge	11	8	VERB	9	0.020930232558139535
mscoco	merge	11	9	DET	253	0.5883720930232558
mscoco	merge	11	9	ADJ	40	0.09302325581395349
mscoco	merge	11	9	NOUN	68	0.15813953488372093
mscoco	merge	11	9	ADP	61	0.14186046511627906
mscoco	merge	11	9	PRT	2	0.004651162790697674
mscoco	merge	11	9	CONJ	1	0.002325581395348837
mscoco	merge	11	9	ADV	1	0.002325581395348837
mscoco	merge	11	9	PRON	2	0.004651162790697674
mscoco	merge	11	9	VERB	2	0.004651162790697674
mscoco	merge	11	10	NOUN	413	0.9604651162790697
mscoco	merge	11	10	ADJ	8	0.018604651162790697
mscoco	merge	11	10	PRON	8	0.018604651162790697
mscoco	merge	11	10	ADP	1	0.002325581395348837
mscoco	merge	12	0	DET	100	1.0
mscoco	merge	12	1	ADJ	28	0.28
mscoco	merge	12	1	NOUN	72	0.72
mscoco	merge	12	2	CONJ	19	0.19
mscoco	merge	12	2	ADP	57	0.57
mscoco	merge	12	2	VERB	15	0.15
mscoco	merge	12	2	NOUN	7	0.07
mscoco	merge	12	2	ADJ	2	0.02
mscoco	merge	12	3	ADJ	24	0.24
mscoco	merge	12	3	NOUN	48	0.48
mscoco	merge	12	3	DET	6	0.06
mscoco	merge	12	3	ADP	17	0.17
mscoco	merge	12	3	VERB	5	0.05
mscoco	merge	12	4	NOUN	30	0.3
mscoco	merge	12	4	VERB	52	0.52
mscoco	merge	12	4	ADJ	2	0.02
mscoco	merge	12	4	DET	12	0.12
mscoco	merge	12	4	ADP	3	0.03
mscoco	merge	12	4	PRT	1	0.01
mscoco	merge	12	5	VERB	10	0.1
mscoco	merge	12	5	ADP	68	0.68
mscoco	merge	12	5	NOUN	13	0.13
mscoco	merge	12	5	PRT	3	0.03
mscoco	merge	12	5	DET	4	0.04
mscoco	merge	12	5	ADJ	1	0.01
mscoco	merge	12	5	CONJ	1	0.01
mscoco	merge	12	6	ADP	17	0.17
mscoco	merge	12	6	NOUN	52	0.52
mscoco	merge	12	6	DET	26	0.26
mscoco	merge	12	6	ADJ	2	0.02
mscoco	merge	12	6	VERB	1	0.01
mscoco	merge	12	6	CONJ	1	0.01
mscoco	merge	12	6	NUM	1	0.01
mscoco	merge	12	7	NOUN	34	0.34
mscoco	merge	12	7	ADP	51	0.51
mscoco	merge	12	7	DET	6	0.06
mscoco	merge	12	7	ADJ	6	0.06
mscoco	merge	12	7	PRT	1	0.01
mscoco	merge	12	7	VERB	2	0.02
mscoco	merge	12	8	ADP	19	0.19
mscoco	merge	12	8	DET	46	0.46
mscoco	merge	12	8	NOUN	11	0.11
mscoco	merge	12	8	ADJ	9	0.09
mscoco	merge	12	8	VERB	12	0.12
mscoco	merge	12	8	PRT	3	0.03
mscoco	merge	12	9	DET	25	0.25
mscoco	merge	12	9	ADJ	22	0.22
mscoco	merge	12	9	NOUN	25	0.25
mscoco	merge	12	9	ADP	16	0.16
mscoco	merge	12	9	PRT	10	0.1
mscoco	merge	12	9	CONJ	2	0.02
mscoco	merge	12	10	NOUN	20	0.2
mscoco	merge	12	10	ADJ	28	0.28
mscoco	merge	12	10	ADP	7	0.07
mscoco	merge	12	10	VERB	19	0.19
mscoco	merge	12	10	PRON	1	0.01
mscoco	merge	12	10	DET	25	0.25
mscoco	merge	12	11	NOUN	99	0.99
mscoco	merge	12	11	PRON	1	0.01
mscoco	merge	13	0	DET	11	1.0
mscoco	merge	13	1	ADJ	5	0.45454545454545453
mscoco	merge	13	1	NOUN	6	0.5454545454545454
mscoco	merge	13	2	CONJ	4	0.36363636363636365
mscoco	merge	13	2	ADP	3	0.2727272727272727
mscoco	merge	13	2	VERB	3	0.2727272727272727
mscoco	merge	13	2	NOUN	1	0.09090909090909091
mscoco	merge	13	3	ADJ	5	0.45454545454545453
mscoco	merge	13	3	NOUN	2	0.18181818181818182
mscoco	merge	13	3	VERB	2	0.18181818181818182
mscoco	merge	13	3	ADP	2	0.18181818181818182
mscoco	merge	13	4	ADJ	1	0.09090909090909091
mscoco	merge	13	4	NOUN	4	0.36363636363636365
mscoco	merge	13	4	VERB	1	0.09090909090909091
mscoco	merge	13	4	PRT	1	0.09090909090909091
mscoco	merge	13	4	DET	3	0.2727272727272727
mscoco	merge	13	4	ADP	1	0.09090909090909091
mscoco	merge	13	5	NOUN	5	0.45454545454545453
mscoco	merge	13	5	ADP	2	0.18181818181818182
mscoco	merge	13	5	PRT	1	0.09090909090909091
mscoco	merge	13	5	DET	2	0.18181818181818182
mscoco	merge	13	5	ADJ	1	0.09090909090909091
mscoco	merge	13	6	VERB	3	0.2727272727272727
mscoco	merge	13	6	DET	3	0.2727272727272727
mscoco	merge	13	6	NOUN	1	0.09090909090909091
mscoco	merge	13	6	ADP	3	0.2727272727272727
mscoco	merge	13	6	ADJ	1	0.09090909090909091
mscoco	merge	13	7	ADP	5	0.45454545454545453
mscoco	merge	13	7	NOUN	3	0.2727272727272727
mscoco	merge	13	7	DET	2	0.18181818181818182
mscoco	merge	13	7	ADJ	1	0.09090909090909091
mscoco	merge	13	8	NOUN	3	0.2727272727272727
mscoco	merge	13	8	VERB	1	0.09090909090909091
mscoco	merge	13	8	ADJ	1	0.09090909090909091
mscoco	merge	13	8	DET	4	0.36363636363636365
mscoco	merge	13	8	ADP	1	0.09090909090909091
mscoco	merge	13	8	PRT	1	0.09090909090909091
mscoco	merge	13	9	ADP	2	0.18181818181818182
mscoco	merge	13	9	ADJ	1	0.09090909090909091
mscoco	merge	13	9	PRT	1	0.09090909090909091
mscoco	merge	13	9	NOUN	4	0.36363636363636365
mscoco	merge	13	9	VERB	1	0.09090909090909091
mscoco	merge	13	9	DET	2	0.18181818181818182
mscoco	merge	13	10	DET	4	0.36363636363636365
mscoco	merge	13	10	PRT	1	0.09090909090909091
mscoco	merge	13	10	ADP	3	0.2727272727272727
mscoco	merge	13	10	NOUN	2	0.18181818181818182
mscoco	merge	13	10	VERB	1	0.09090909090909091
mscoco	merge	13	11	ADJ	1	0.09090909090909091
mscoco	merge	13	11	DET	5	0.45454545454545453
mscoco	merge	13	11	NOUN	4	0.36363636363636365
mscoco	merge	13	11	ADP	1	0.09090909090909091
mscoco	merge	13	12	NOUN	11	1.0
mscoco	merge	14	0	DET	3	1.0
mscoco	merge	14	1	NOUN	3	1.0
mscoco	merge	14	2	VERB	1	0.3333333333333333
mscoco	merge	14	2	NOUN	1	0.3333333333333333
mscoco	merge	14	2	ADP	1	0.3333333333333333
mscoco	merge	14	3	DET	1	0.3333333333333333
mscoco	merge	14	3	ADP	1	0.3333333333333333
mscoco	merge	14	3	NOUN	1	0.3333333333333333
mscoco	merge	14	4	NOUN	1	0.3333333333333333
mscoco	merge	14	4	DET	1	0.3333333333333333
mscoco	merge	14	4	VERB	1	0.3333333333333333
mscoco	merge	14	5	ADP	2	0.6666666666666666
mscoco	merge	14	5	NOUN	1	0.3333333333333333
mscoco	merge	14	6	DET	2	0.6666666666666666
mscoco	merge	14	6	NOUN	1	0.3333333333333333
mscoco	merge	14	7	NOUN	2	0.6666666666666666
mscoco	merge	14	7	VERB	1	0.3333333333333333
mscoco	merge	14	8	ADP	2	0.6666666666666666
mscoco	merge	14	8	VERB	1	0.3333333333333333
mscoco	merge	14	9	DET	2	0.6666666666666666
mscoco	merge	14	9	ADP	1	0.3333333333333333
mscoco	merge	14	10	NOUN	2	0.6666666666666666
mscoco	merge	14	10	ADJ	1	0.3333333333333333
mscoco	merge	14	11	ADP	2	0.6666666666666666
mscoco	merge	14	11	NOUN	1	0.3333333333333333
mscoco	merge	14	12	DET	2	0.6666666666666666
mscoco	merge	14	12	ADP	1	0.3333333333333333
mscoco	merge	14	13	NOUN	3	1.0
mscoco	merge	15	0	DET	1	1.0
mscoco	merge	15	1	ADJ	1	1.0
mscoco	merge	15	2	CONJ	1	1.0
mscoco	merge	15	3	ADJ	1	1.0
mscoco	merge	15	4	NOUN	1	1.0
mscoco	merge	15	5	ADP	1	1.0
mscoco	merge	15	6	DET	1	1.0
mscoco	merge	15	7	NOUN	1	1.0
mscoco	merge	15	8	ADP	1	1.0
mscoco	merge	15	9	NOUN	1	1.0
mscoco	merge	15	10	CONJ	1	1.0
mscoco	merge	15	11	DET	1	1.0
mscoco	merge	15	12	NOUN	1	1.0
mscoco	merge	15	13	ADP	1	1.0
mscoco	merge	15	14	NOUN	1	1.0
mscoco	merge	50	0	DET	2	1.0
mscoco	merge	50	1	NOUN	1	0.5
mscoco	merge	50	1	ADJ	1	0.5
mscoco	merge	50	2	CONJ	1	0.5
mscoco	merge	50	2	NOUN	1	0.5
mscoco	merge	50	3	ADJ	1	0.5
mscoco	merge	50	3	CONJ	1	0.5
mscoco	merge	50	4	NOUN	1	0.5
mscoco	merge	50	4	ADJ	1	0.5
mscoco	merge	50	5	CONJ	1	0.5
mscoco	merge	50	5	NOUN	1	0.5
mscoco	merge	50	6	ADJ	1	0.5
mscoco	merge	50	6	CONJ	1	0.5
mscoco	merge	50	7	NOUN	1	0.5
mscoco	merge	50	7	ADJ	1	0.5
mscoco	merge	50	8	CONJ	1	0.5
mscoco	merge	50	8	NOUN	1	0.5
mscoco	merge	50	9	ADJ	1	0.5
mscoco	merge	50	9	CONJ	1	0.5
mscoco	merge	50	10	NOUN	1	0.5
mscoco	merge	50	10	ADJ	1	0.5
mscoco	merge	50	11	CONJ	1	0.5
mscoco	merge	50	11	ADJ	1	0.5
mscoco	merge	50	12	ADJ	2	1.0
mscoco	merge	50	13	NOUN	1	0.5
mscoco	merge	50	13	ADJ	1	0.5
mscoco	merge	50	14	CONJ	1	0.5
mscoco	merge	50	14	ADJ	1	0.5
mscoco	merge	50	15	ADJ	2	1.0
mscoco	merge	50	16	NOUN	1	0.5
mscoco	merge	50	16	ADJ	1	0.5
mscoco	merge	50	17	CONJ	1	0.5
mscoco	merge	50	17	ADJ	1	0.5
mscoco	merge	50	18	ADJ	2	1.0
mscoco	merge	50	19	ADJ	2	1.0
mscoco	merge	50	20	ADJ	2	1.0
mscoco	merge	50	21	ADJ	2	1.0
mscoco	merge	50	22	ADJ	2	1.0
mscoco	merge	50	23	ADJ	2	1.0
mscoco	merge	50	24	ADJ	2	1.0
mscoco	merge	50	25	ADJ	1	0.5
mscoco	merge	50	25	NOUN	1	0.5
mscoco	merge	50	26	NOUN	2	1.0
mscoco	merge	50	27	NOUN	1	0.5
mscoco	merge	50	27	CONJ	1	0.5
mscoco	merge	50	28	CONJ	1	0.5
mscoco	merge	50	28	ADJ	1	0.5
mscoco	merge	50	29	ADJ	2	1.0
mscoco	merge	50	30	ADJ	2	1.0
mscoco	merge	50	31	ADJ	2	1.0
mscoco	merge	50	32	ADJ	2	1.0
mscoco	merge	50	33	NOUN	1	0.5
mscoco	merge	50	33	ADJ	1	0.5
mscoco	merge	50	34	NOUN	1	0.5
mscoco	merge	50	34	ADJ	1	0.5
mscoco	merge	50	35	CONJ	1	0.5
mscoco	merge	50	35	NOUN	1	0.5
mscoco	merge	50	36	ADJ	1	0.5
mscoco	merge	50	36	CONJ	1	0.5
mscoco	merge	50	37	ADJ	2	1.0
mscoco	merge	50	38	ADJ	2	1.0
mscoco	merge	50	39	ADJ	2	1.0
mscoco	merge	50	40	NOUN	1	0.5
mscoco	merge	50	40	ADJ	1	0.5
mscoco	merge	50	41	NOUN	1	0.5
mscoco	merge	50	41	ADJ	1	0.5
mscoco	merge	50	42	CONJ	1	0.5
mscoco	merge	50	42	ADJ	1	0.5
mscoco	merge	50	43	ADJ	2	1.0
mscoco	merge	50	44	ADJ	2	1.0
mscoco	merge	50	45	ADJ	2	1.0
mscoco	merge	50	46	ADJ	1	0.5
mscoco	merge	50	46	NOUN	1	0.5
mscoco	merge	50	47	ADJ	1	0.5
mscoco	merge	50	47	CONJ	1	0.5
mscoco	merge	50	48	NOUN	1	0.5
mscoco	merge	50	48	ADJ	1	0.5
mscoco	merge	50	49	NOUN	2	1.0
